,Unnamed: 0,min_A,min_B,min_C,avg_A,avg_B,avg_C,max_A,max_B,max_C,std_A,std_B,std_C,state_AA,lb_AA,ub_AA,state_AB,lb_AB,ub_AB,state_AC,lb_AC,ub_AC,state_BA,lb_BA,ub_BA,state_BC,lb_BC,ub_BC,state_CB,lb_CB,ub_CB,state_CC,lb_CC,ub_CC,Adj,k_max,params,path,adj_tup,index,type,estimated_params,original_params,euclidian_dist,search_alg,Has_closer_est,closer_est_index,b_C,V_C,K_AC,K_BC,K_CC,b_C_est,V_C_est,K_AC_est,K_BC_est,K_CC_est,b_C_est_ratio,V_C_est_ratio,K_AC_est_ratio,K_BC_est_ratio,K_CC_est_ratio,bad_estimates,list_of_bad_estimates,loss,loss_hat,loss_ratio,loss_A_alienor,b_A_alienor,V_A_alienor,K_AA_alienor,K_BA_alienor,loss_B_alienor,b_B_alienor,V_B_alienor,K_AB_alienor,K_CB_alienor,loss_C_alienor,b_C_alienor,V_C_alienor,K_AC_alienor,K_BC_alienor,K_CC_alienor,b_A,V_A,K_AA,K_BA,b_B,V_B,K_AB,K_CB,b_A_alienor_est_ratio,V_A_alienor_est_ratio,K_AA_alienor_est_ratio,K_BA_alienor_est_ratio,b_B_alienor_est_ratio,V_B_alienor_est_ratio,K_AB_alienor_est_ratio,K_CB_alienor_est_ratio,b_C_alienor_est_ratio,V_C_alienor_est_ratio,K_AC_alienor_est_ratio,K_BC_alienor_est_ratio,K_CC_alienor_est_ratio,bad_estimates_A_alienor,list_of_bad_estimates_A_alienor,bad_estimates_B_alienor,list_of_bad_estimates_B_alienor,bad_estimates_C_alienor,list_of_bad_estimates_C_alienor
48,60,0.0463867054471735,7.686843343296841,2.002447788687526,4.62077771712228,9.344517663278396,2.0287478944895967,9.277342672929194,10.636614523868744,2.0899579549865765,3.029153473125044,0.7478754989574573,0.0261761470228546,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",24.344483172090065,"(4.0, 0.001, 0.5, 10.0, 5.0, 5.0, 5.0, 0.5, 1.0, 20.0, 10.0, 5.0, 10.0, 5.0, 100.0, 5.0, 5.0)",outputs_second_search/solution_10_8_152.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",48,labyrinth,"(10.000030199364362, 134.18969148534558, 4.998778256614311, 5.018756300475489, 5.409957937667129)","(10.0, 100.0, 5.0, 5.0, 5.0)",34.192154402233044,L_BFGS_B,True,19,10.0,100.0,5.0,5.0,5.0,10.000030199364362,134.18969148534558,4.998778256614311,5.018756300475489,5.409957937667129,0.9999969800726838,0.7452137261297801,1.0002444083980069,0.99626275926693,0.9242216034966234,1,"('V_C',)",0.0002893313135881,0.000268337603999,0.0725594106242337,3.204966710753993,0.002355991188997317,10.199521343768781,5.008118850438596,9.906018254823776,0.15602694218520202,0.50067865968995,19.50251554602263,5.002808342653565,36.92814717379627,5.228889881944764e-06,6.10673363248737,10.859834998618428,138.86673772974981,452.84460743642586,2.3131508414481883,0.001,10.0,5.0,10.0,0.5,20.0,5.0,5.0,0.4244498046809711,0.9804381659644572,0.9983788622672394,1.0094873381775225,0.9986445204387776,1.025508732594182,0.9994386467637344,0.1353980738992487,1.6375366278955974,9.20824303617153,0.036005742496310084,0.011041315095492093,2.1615538037587134,1,"('b_A',)",1,"('K_CB',)",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
49,61,0.0655624740419848,7.487946213604631,0.2000054896814754,4.723776235242384,9.478165727492796,5.726870811319841,9.270408720506945,10.632386158699402,38.09900941242215,2.8614877745982263,0.6855327378515217,11.591988192618237,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.1800018000180002,5.620056200562006,Active,1.7800178001780018,56.21056210562106,Active,1.7800178001780018,56.21056210562106,Active,17.790177901779018,562.1956219562196,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",12.276239497323791,"(4.0, 0.001, 0.5, 10.0, 5.0, 5.0, 1.0, 0.1, 1.0, 20.0, 10.0, 10.0, 0.1, 0.5, 25.0, 100.0, 1.0)",outputs_second_search/solution_10_8_159.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",49,in-between,"(0.11003834451878065, 24.516323638516642, 0.9982501289678926, 10.14280598437017, 3.5563050472130606)","(0.1, 25.0, 1.0, 10.0, 1.0)",2.605596994288639,L_BFGS_B,True,12,0.1,25.0,1.0,10.0,1.0,0.1100383445187806,24.51632363851664,0.9982501289678926,10.14280598437017,3.5563050472130606,0.9087741226689632,1.0197287476138337,1.0017529384483193,0.9859204657379594,0.2811907265333331,1,"('K_CC',)",524.0517234179513,394.10323357755294,0.2479688245138342,2.467559199860167,0.001945376018336919,10.16586896516528,5.006411786634473,9.922662265429407,0.13928651017835392,0.10064009606878023,19.999575638331144,5.000139786933829,46.47730474121307,382.24734363773507,0.10998815591971407,24.496078067764703,0.998242311379263,10.14946645284419,3.586753364903808,0.001,10.0,5.0,10.0,0.1,20.0,5.0,100.0,0.5140394404855927,0.9836837396061613,0.9987192850073598,1.007794050880885,0.9936397510159095,1.0000212185336594,0.9999720433948278,2.1515877600218603,0.909188804592697,1.020571535200095,1.0017607835299112,0.985273466980887,0.27880366957620983,1,"('b_A',)",1,"('K_CB',)",1,"('K_CC',)"
50,62,0.0408705654400779,21.28273936143854,10.725855658665528,5.516896315999777,24.47783365416106,10.912308171007744,9.23442479401792,26.34829127182132,11.312544336207608,3.0650036508271623,1.111287364410849,0.1261638776855428,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,4.450044500445005,140.54140541405414,Active,4.450044500445005,140.54140541405414,Active,4.450044500445005,140.54140541405414,Active,1.7800178001780018,56.21056210562106,Active,4.4400444004440045,140.55140551405515,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",7.969447755888631,"(4.0, 0.001, 0.5, 10.0, 5.0, 5.0, 25.0, 0.5, 0.5, 50.0, 25.0, 25.0, 1.0, 0.1, 5.0, 10.0, 25.0)",outputs_second_search/solution_10_8_161.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",50,in-between,"(0.8518413516591921, 429.8695980664615, 46.965896316491765, 58.067152626963534, 70.4794836993892)","(1.0, 5.0, 25.0, 25.0, 25.0)",429.1369454306473,L_BFGS_B,True,108,1.0,5.0,25.0,25.0,25.0,0.8518413516591921,429.8695980664615,46.965896316491765,58.067152626963534,70.4794836993892,1.1739275136763774,0.011631434329131,0.5323011367978815,0.4305360064855535,0.3547131546341996,4,"('V_C', 'K_AC', 'K_BC', 'K_CC')",0.0063247130473662,0.0002781901335475,0.956015374695402,3.327684826264318,0.0020967535172027115,10.137448645624595,5.003681871692652,24.835829762991057,0.3706149302036363,0.5005213895951223,50.49172939344977,4.999326377456146,9.957467803120764,0.0002519319268831855,0.8481138839316906,357.4110449431825,41.200828948575946,61.28605776820868,67.1339598500919,0.001,10.0,5.0,25.0,0.5,50.0,5.0,10.0,0.4769277799205052,0.9864414952490124,0.999264167509633,1.0066102175194316,0.9989583070654702,0.9902611893203729,1.0001347426619096,1.0042713868345028,1.1790869350755053,0.013989494926758203,0.6067839079452331,0.40792312167561895,0.3723897719697191,1,"('b_A',)",0,(),4,"('V_C', 'K_AC', 'K_BC', 'K_CC')"
51,63,0.0444032341689369,14.584665950423704,11.301547486471778,4.183021689295125,18.26285875291479,11.953660727980182,9.09998977307514,21.31504640147873,13.624090388727934,3.035602091419341,1.6537945296590686,0.4466154410648494,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.450044500445005,140.54140541405414,Active,3.560035600356004,112.43112431124312,Active,4.4400444004440045,140.55140551405515,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",11.857326245287792,"(4.0, 0.001, 0.5, 10.0, 5.0, 5.0, 25.0, 0.1, 1.0, 50.0, 20.0, 25.0, 10.0, 1.0, 50.0, 20.0, 25.0)",outputs_second_search/solution_10_8_170.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",51,in-between,"(10.162896107303334, 219.99437474301976, 21.865238622213184, 23.90398990888615, 37.00015312388623)","(10.0, 50.0, 25.0, 25.0, 25.0)",170.44983315164671,L_BFGS_B,True,23,10.0,50.0,25.0,25.0,25.0,10.162896107303334,219.99437474301976,21.865238622213184,23.90398990888615,37.00015312388623,0.9839714874988958,0.2272785386372087,1.1433673527167534,1.0458505084419574,0.6756728794146726,2,"('V_C', 'K_CC')",0.0466904836913764,0.1461782100515818,2.130792369122115,2.6056503290564015,0.0016806557048965778,10.110110050762271,5.004041626668996,19.892829639866804,0.6581452384045298,0.10108036570040357,49.96771159383894,5.000216976630898,20.032799898972474,0.0330316240014166,9.202163986544695,21.021339038426696,32.20360675861979,32.9389099031133,18.714467135264854,0.001,10.0,5.0,20.0,0.1,50.0,5.0,20.0,0.5950058641317835,0.9891089166973045,0.9991923275283211,1.0053873864137668,0.9893118144862504,1.0006461854091602,0.999956606556893,0.9983626902311266,1.0867009123747298,2.3785354447973432,0.7763105600992461,0.7589807942501785,1.3358649123859325,1,"('b_A',)",0,(),4,"('V_C', 'K_AC', 'K_BC', 'K_CC')"
52,64,0.0384049259338768,13.703806258818702,2.000721154628416,3.689323438049668,17.367502646815254,2.002264979881141,9.357754539049504,20.92795025192665,2.005622235518928,3.159631994773802,1.710411828616773,0.0010494128860823,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,1.7800178001780018,56.21056210562106,Active,3.560035600356004,112.43112431124312,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,1.770017700177002,56.22056220562206,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",12.206187275949183,"(4.0, 0.001, 0.5, 10.0, 5.0, 5.0, 10.0, 0.5, 1.0, 50.0, 20.0, 5.0, 1.0, 0.5, 100.0, 10.0, 10.0)",outputs_second_search/solution_10_8_171.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",52,labyrinth,"(0.7582525114706457, 304.81007975049744, 309.999940058406, 156.48472227314286, 11.914535629402986)","(1.0, 100.0, 10.0, 5.0, 10.0)",393.5714392243777,L_BFGS_B,True,20,1.0,100.0,10.0,5.0,10.0,0.7582525114706457,304.81007975049744,309.999940058406,156.48472227314286,11.914535629402986,1.3188218764491533,0.3280731401069646,0.0322580707535489,0.0319520009836649,0.8393109317094787,4,"('b_C', 'V_C', 'K_AC', 'K_BC')",3.622177748595597e-07,3.073687875906595e-07,0.1514254436855463,3.545411926779893,0.0018873569881594527,10.096429537990119,5.004264252955126,19.900517679071907,0.9290727593003456,0.5013601355150066,49.9195445571871,5.000007429972282,29.994456236840932,1.4074779888783725e-05,0.9998632230907444,68.63680901549445,12.950480861427087,5.089188265508801,9.07832944029224,0.001,10.0,5.0,20.0,0.5,50.0,5.0,10.0,0.5298414694589381,0.9904491446577941,0.9991478761433096,1.004998981560802,0.997287108769409,1.0016117022606392,0.9999985140077517,0.33339494208657866,1.0001367956197378,1.4569441883206642,0.7721720997854935,0.9824749526141014,1.1015242469189452,1,"('b_A',)",1,"('K_CB',)",2,"('V_C', 'K_AC')"
53,65,0.2305607874944869,0.5672109012649919,0.2000336870825552,0.6921798671247767,0.8664347023735027,0.2011976832922832,1.2400549802469023,1.053754497883686,0.21136672984645,0.2541472999073544,0.0906168773548533,0.0012336785331066,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.0900009000090001,2.810028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",17.27087398038192,"(4.0, 0.001, 0.5, 20.0, 1.0, 0.5, 0.5, 5.0, 25.0, 25.0, 0.5, 0.5, 0.1, 0.5, 0.5, 1.0, 0.5)",outputs_second_search/solution_10_8_186.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",53,spot,"(0.09999578376447711, 219.99996025198746, 0.5207269352243055, 0.04237126433105005, 0.10800296159397477)","(0.1, 0.5, 0.5, 0.5, 0.5)",219.5007883037502,L_BFGS_B,True,18,0.1,0.5,0.5,0.5,0.5,0.0999957837644771,219.99996025198743,0.5207269352243055,0.04237126433105,0.1080029615939747,1.0000421641329682,0.0022727276833473,0.9601961530655656,11.800450326274438,4.6295026786366735,3,"('V_C', 'K_BC', 'K_CC')",1.600970010531956e-05,1.870242528206032e-05,0.1681933552175687,0.09918907588278336,0.0015955929678677806,18.236941836126935,0.9981661091328794,0.5118875671543884,0.04110619669900753,4.998397870776516,24.961654656581114,0.4999950305779847,4.806934040851732,5.97501252626464e-07,0.07602759675472676,22.861660577030708,15.732081782927079,5.012920028491322,1.110699774510601,0.001,20.0,1.0,0.5,5.0,25.0,0.5,1.0,0.6267262517058583,1.0966750993513885,1.0018372602018253,0.9767769957366379,1.0003205285503283,1.0015361699353043,1.000009938942812,0.20803281083149872,1.315311863961856,0.021870677255280132,0.03178218921685335,0.09974226541780261,0.4501666530186441,1,"('b_A',)",1,"('K_CB',)",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
54,66,0.2126045697972824,0.8616549275556352,2.601034971022514,1.037767024301449,1.0107063317765392,10.04936203927917,1.6436829133054052,1.084761642265684,20.142061767142977,0.4075220347716395,0.0485869561117261,6.366361636826911,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.0900009000090001,2.810028100281003,Active,0.8900089000890009,28.10028100281003,Active,8.90008900089001,281.0928109281093,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",73.10057784219177,"(4.0, 0.001, 0.5, 20.0, 1.0, 0.5, 1.0, 1.0, 5.0, 5.0, 0.5, 5.0, 1.0, 5.0, 100.0, 50.0, 0.5)",outputs_second_search/solution_10_8_199.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",54,labyrinth,"(1.0064533702780165, 99.87160165863668, 0.9997641423117829, 279.9999429319916, 0.5852101499803238)","(1.0, 100.0, 1.0, 5.0, 0.5)",274.9999861840069,L_BFGS_B,True,64,1.0,100.0,1.0,5.0,0.5,1.0064533702780163,99.87160165863668,0.9997641423117828,279.9999429319916,0.5852101499803238,0.9935880086762152,1.0012856341465537,1.0002359133301897,0.0178571464966849,0.8543939301408412,1,"('K_BC',)",29.513546871221628,29.71528163001144,0.006835327508078,0.09271223462694221,0.0010726324906205533,20.564579763112985,1.0004133618216353,0.49638031530155824,0.0018133641627545232,0.9997574071049932,5.000200552732969,0.4999506627170873,49.9255820147872,27.266430077136178,0.9867527988013256,99.99077235292661,1.0000716412548882,5.23482859686776,0.0,0.001,20.0,1.0,0.5,1.0,5.0,0.5,50.0,0.9322857630589457,0.972546010197316,0.9995868089757591,1.0072921600370932,1.0002426517606,0.9999598910621976,1.000098684303456,1.0014905782208159,1.0134250454772125,1.0000922849864666,0.9999283638772135,0.9551411106357391,inf,0,(),0,(),1,"('K_CC',)"
55,67,0.0104346416904195,11.193129881255672,0.1000000285425322,0.4949016168870741,83.48152768704423,0.5456111635340626,3.110441719450856,155.5055413450763,20.60524243811993,0.7278185566037285,43.11224356967301,2.1469992324902933,Active,0.080000800008,2.8200282002820027,Active,0.010000100001,0.5700057000570006,Active,0.1800018000180002,5.620056200562006,Active,3.560035600356004,112.43112431124312,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.080000800008,2.8200282002820027,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",27.558360829503325,"(4.0, 0.001, 0.1, 100.0, 0.5, 0.1, 1.0, 0.001, 0.5, 100.0, 20.0, 10.0, 0.1, 1.0, 50.0, 5.0, 0.5)",outputs_second_search/solution_10_8_23.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",55,in-between,"(0.11279481285921551, 46.612754405834984, 0.028936935597756636, 10.560032218375346, 0.29074081449604955)","(0.1, 50.0, 1.0, 10.0, 0.5)",3.574071262553235,L_BFGS_B,True,88,0.1,50.0,1.0,10.0,0.5,0.1127948128592155,46.61275440583498,0.0289369355977566,10.560032218375346,0.2907408144960495,0.8865655916714422,1.0726677845439874,34.55790944489388,0.9469668077905252,1.7197447866639095,2,"('K_AC', 'K_CC')",394.035612239994,68.22732904836846,0.8268498406514245,22.74582968065844,0.009293057846845185,99.83276206022937,1.7014518022950018,31.743114256816735,120215.47738613292,0.0,94.86058838798559,0.10191321661491033,3.244432864994227,72.1720488916981,0.11271643261786342,48.23559056957022,4.981216766215626,10.340415596903803,0.2955393406733516,0.001,100.0,0.5,20.0,0.001,100.0,0.1,5.0,0.10760720706580783,1.0016751809357907,0.29386668451352865,0.6300579028948007,inf,1.0541785761542393,0.981227001968355,1.5411013906151196,0.887182087628915,1.0365789950863142,0.20075416247338476,0.9670791184635043,1.6918221407031933,3,"('b_A', 'K_AA', 'K_BA')",2,"('b_B', 'K_CB')",2,"('K_AC', 'K_CC')"
56,68,0.025742704787206,8.878879753912319,0.2010324156833972,0.4173111601213959,9.868875630936158,0.2019649031159604,0.8326551258702439,10.754224406452712,0.2030991637810842,0.2541412757219541,0.5089121892034378,0.0005673786464445,Active,0.080000800008,2.8200282002820027,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,0.1800018000180002,5.620056200562006,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",11.217007949025527,"(4.0, 0.001, 0.5, 10.0, 0.5, 0.5, 1.0, 0.1, 1.0, 25.0, 5.0, 5.0, 0.1, 0.5, 10.0, 1.0, 1.0)",outputs_second_search/solution_10_8_51.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",56,in-between,"(0.10005651291322562, 579.8357877093456, 0.9680911882848872, 4.021343105562941, 2.2715817827438736)","(0.1, 10.0, 1.0, 5.0, 1.0)",569.8380477487029,L_BFGS_B,True,4,0.1,10.0,1.0,5.0,1.0,0.1000565129132256,579.8357877093456,0.9680911882848872,4.021343105562941,2.2715817827438736,0.999435190058296,0.0172462621520917,1.032960543491408,1.2433656787661886,0.440221878691106,3,"('V_C', 'K_BC', 'K_CC')",2.0858306746595043e-07,1.9838572595530726e-07,0.0488886352786416,0.03568279326616018,0.001160180588446501,16.313609863452175,0.5012246024355861,4.403201380761044,0.171888291517301,0.10072328812108053,24.958520728757,0.5000111471046405,25.495305697778676,7.252194606249463e-07,0.08079943410866253,121.10899164538021,5.404842384545523,28.990686378002838,1.7714524783575119,0.001,10.0,0.5,5.0,0.1,25.0,0.5,1.0,0.8619347797733927,0.6129851138835478,0.9975567790774128,1.1355374346144045,0.9928190576918909,1.0016619282726642,0.9999777062877397,0.03922290683053574,1.2376324302657336,0.08257025233337789,0.18501927139621613,0.17246918319925783,0.5645085105117799,1,"('V_A',)",1,"('K_CB',)",5,"('b_C', 'V_C', 'K_AC', 'K_BC', 'K_CC')"
57,69,0.0155625843892774,9.38002745567024,2.023017536678338,0.5098874159115486,10.252505152770407,2.0285430145282217,0.9076955632606202,10.785882534471028,2.040294806394479,0.2754662720243704,0.3390608237254784,0.0039863687886567,Active,0.080000800008,2.8200282002820027,Active,0.080000800008,2.8200282002820027,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",10.076975408750537,"(4.0, 0.001, 0.5, 10.0, 0.5, 0.5, 5.0, 0.001, 0.5, 10.0, 5.0, 5.0, 1.0, 0.5, 10.0, 10.0, 5.0)",outputs_second_search/solution_10_8_95.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",57,in-between,"(1.0007224001551767, 212.91091576620013, 2.96075873630429, 3.765723676387925, 8.317933427736625)","(1.0, 10.0, 5.0, 5.0, 5.0)",202.9520395630586,L_BFGS_B,True,5,1.0,10.0,5.0,5.0,5.0,1.0007224001551769,212.91091576620013,2.96075873630429,3.765723676387925,8.317933427736625,0.9992781213300864,0.046968000508631,1.6887563105669168,1.3277660364065773,0.6011108460338495,4,"('V_C', 'K_AC', 'K_BC', 'K_CC')",4.839919839843897e-06,5.938669806057671e-06,0.2270182157085502,0.026437827333255524,0.001117091933399705,16.23488238151715,0.5008875589161549,4.409083765797789,0.03919252789041673,0.0012650496896597628,9.983107630386465,0.5000129771273546,39.04451595344254,4.518453042150095e-06,0.9999308933326782,185.18081682421712,12.573336156979463,5.138474105968527,10.69846019008659,0.001,10.0,0.5,5.0,0.001,10.0,0.5,10.0,0.895181470836198,0.6159576500156634,0.9982280276274471,1.134022455818616,0.7904827835410574,1.0016920953112955,0.9999740464188966,0.25611791453437915,1.0000691114433833,0.05400127384410719,0.3976669308427341,0.9730515123531158,0.46735697578545937,1,"('V_A',)",2,"('b_B', 'K_CB')",3,"('V_C', 'K_AC', 'K_CC')"
58,70,0.0467718694107747,1.152729831053951,4.348294380611767,0.5709238932691407,1.6641203910506273,16.152626932542336,1.3844187126231045,2.1082432691921085,20.14379080103136,0.3776235831616057,0.1856394362728315,5.2400891444542514,Active,0.1700017000170001,5.630056300563006,Active,0.080000800008,2.8200282002820027,Active,0.1800018000180002,5.620056200562006,Active,0.1800018000180002,5.620056200562006,Active,0.8900089000890009,28.10028100281003,Active,3.560035600356004,112.43112431124312,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",27.53155840504729,"(4.0, 0.001, 0.5, 20.0, 1.0, 0.5, 1.0, 1.0, 5.0, 20.0, 1.0, 5.0, 0.1, 0.5, 10.0, 20.0, 1.0)",outputs_second_search/solution_10_9_0.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",58,spot,"(2.0159998098223193, 8.112283753840426, 0.9336484366171878, 6.112396268805141, 6.138849362022432)","(0.1, 10.0, 1.0, 5.0, 1.0)",5.90627874821594,L_BFGS_B,True,60,0.1,10.0,1.0,5.0,1.0,2.0159998098223197,8.112283753840426,0.9336484366171878,6.112396268805141,6.138849362022432,0.0496031792824492,1.2326984981591542,1.0710669678013047,0.8180097919236192,0.1628969764572545,3,"('b_C', 'V_C', 'K_CC')",27.398690654114976,29.138987323934025,0.0635175122705243,0.09828976842252493,0.0012799441150147057,13.558103560542826,0.990920919580938,1.107420521249099,0.05148266695286029,0.9997277702841421,20.000209533304673,0.4999535819421872,19.99859314099338,28.055941650055587,2.0201099447261615,8.105534358509951,0.9333286635141939,6.273928080398136,6.14873200754473,0.001,20.0,1.0,1.0,1.0,20.0,0.5,20.0,0.7812841109773848,1.475132558966769,1.0091622653631145,0.9029993401892755,1.0002723038450563,0.9999895234445257,1.0000928447349702,1.0000703478988098,0.04950225618217806,1.2337249535560924,1.0714339322171607,0.7969488868738683,0.1626351577484531,2,"('b_A', 'V_A')",0,(),4,"('b_C', 'V_C', 'K_BC', 'K_CC')"
59,71,0.1184069012133714,3.8949803426585903,0.2000026818090337,2.316371813115863,5.191225073210746,0.306316393559597,7.096905605615703,7.12779712972141,14.829153357001356,2.019495982829641,0.7621028166229625,1.117409682136887,Active,0.8800088000880009,28.11028110281103,Active,0.8800088000880009,28.11028110281103,Active,0.1800018000180002,5.620056200562006,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,8.90008900089001,281.0928109281093,Active,0.1700017000170001,5.630056300563006,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",15.453647183563731,"(4.0, 0.001, 0.5, 25.0, 5.0, 5.0, 1.0, 10.0, 5.0, 100.0, 5.0, 5.0, 0.1, 0.5, 10.0, 50.0, 1.0)",outputs_second_search/solution_10_9_102.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",59,in-between,"(0.10645997343261406, 9.513299524285035, 7.21586315551564, 6.02136823991375, 8.599943822868719)","(0.1, 10.0, 1.0, 5.0, 1.0)",9.883127695455508,L_BFGS_B,True,1,0.1,10.0,1.0,5.0,1.0,0.106459973432614,9.513299524285037,7.21586315551564,6.02136823991375,8.599943822868719,0.9393201667788972,1.0511600075738752,0.1385835593674781,0.8303760542091709,0.1162798293333997,2,"('K_AC', 'K_CC')",44.585069266741385,4.201686365254366,0.9057602369053926,2.3601199776218342,0.001860896906529251,25.839971737715327,5.01178555205029,4.94932050332829,0.5492013745827504,10.000812774192926,99.99841247509224,4.999945660771048,3.6217423888062936,3.996953413436861,0.10645900959161787,9.637215046586535,10.228916984489892,5.875372990302419,8.53113228546897,0.001,25.0,5.0,5.0,10.0,100.0,5.0,50.0,0.5373752820434823,0.9674933182496741,0.99764843249419,1.0102396877788837,0.9999187291861894,1.0000158755011053,1.0000108679639017,13.805509788474968,0.9393286710406666,1.0376441691567277,0.0977620603937152,0.8510098011228796,0.11721773459113913,1,"('b_A',)",1,"('K_CB',)",2,"('K_AC', 'K_CC')"
60,73,0.0888826987420693,23.491707121254333,2.000269529285945,1.045151552721145,26.150303963806444,2.0003365565210887,1.5199184465536233,27.553152197754265,2.0005117703676816,0.4137062740943351,0.911120242697298,5.118661476789721e-05,Active,0.1700017000170001,5.630056300563006,Active,0.1700017000170001,5.630056300563006,Active,0.8900089000890009,28.10028100281003,Active,1.7800178001780018,56.21056210562106,Active,0.8900089000890009,28.10028100281003,Active,0.8900089000890009,28.10028100281003,Active,0.8800088000880009,28.11028110281103,"[[ 1  1 -1]
 [-1  0 -1]
 [ 0 -1  1]]",9.904544866263358,"(4.0, 0.001, 0.5, 50.0, 1.0, 1.0, 5.0, 0.1, 1.0, 50.0, 10.0, 5.0, 1.0, 0.5, 5.0, 5.0, 5.0)",outputs_second_search/solution_10_9_110.npy,"(1, 1, -1, -1, 0, -1, 0, -1, 1)",60,spot,"(1.000000655969208, 8.303804964217083, 4.958265705837642, 2.1774207852334997, 2.1776299864165116)","(1.0, 5.0, 5.0, 5.0, 5.0)",5.181659474541166,L_BFGS_B,True,30,1.0,5.0,5.0,5.0,5.0,1.000000655969208,8.303804964217083,4.958265705837642,2.1774207852335,2.177629986416512,0.9999993440312224,0.6021336027936708,1.008417115305705,2.296294787809613,2.296074186702377,3,"('V_C', 'K_BC', 'K_CC')",2.745178295817054e-09,2.62797235627708e-09,0.042695201152714,0.1548548597130941,0.0015537765871246854,500.0,1.001488674493507,5.599479776491844,1.074796884886255,0.10207261227316917,48.74871021746665,0.9999786691617689,29.836076732150136,3.2121604241427683e-09,0.9999882500431859,4.987083848974955,29.313798556303542,12.207378819118098,11.939214492479442,0.001,50.0,1.0,10.0,0.1,50.0,1.0,5.0,0.6435931705281599,0.1,0.9985135383640161,1.7858801887244509,0.9796947268516809,1.0256681618231822,1.0000213312932456,0.16758235490835174,1.000011750094877,1.0025899205660438,0.17056813672224735,0.4095883378477163,0.41878802019592826,3,"('b_A', 'V_A', 'K_BA')",1,"('K_CB',)",3,"('K_AC', 'K_BC', 'K_CC')"
